-0.0488400607,-5.427135,-3.13567839
-0.0488300607,-5.62814,-3.13567839
-0.0488200607,-5.62814,-3.29648241
-0.0488100607,-5.62814,-3.13567839
-0.0488000607,-5.62814,-3.13567839
-0.0487900607,-5.62814,-3.2160804
-0.0487800607,-5.62814,-3.13567839
-0.0487700607,-5.62814,-3.29648241
-0.0487600607,-5.62814,-3.05527638
-0.0487500607,-5.62814,-3.29648241
-0.0487400607,-5.427135,-3.29648241
-0.0487300607,-5.62814,-3.13567839
-0.0487200607,-5.62814,-3.05527638
-0.0487100607,-5.427135,-3.37688442
-0.0487000607,-5.62814,-3.29648241
-0.0486900607,-5.829145,-3.13567839
-0.0486800607,-5.62814,-3.13567839
-0.0486700607,-5.62814,-3.13567839
-0.0486600607,-5.62814,-2.97487437
-0.0486500607,-5.62814,-3.13567839
-0.0486400607,-5.427135,-3.2160804
-0.0486300607,-5.427135,-3.2160804
-0.0486200607,-5.62814,-3.05527638
-0.0486100607,-5.62814,-3.05527638
-0.0486000607,-5.62814,-3.2160804
-0.0485900607,-5.62814,-3.13567839
-0.0485800607,-5.427135,-3.2160804
-0.0485700607,-5.62814,-3.13567839
-0.0485600607,-5.427135,-3.29648241
-0.0485500607,-5.427135,-3.05527638
-0.0485400607,-5.427135,-3.13567839
-0.0485300607,-5.62814,-2.97487437
-0.0485200607,-5.62814,-3.2160804
-0.0485100607,-5.427135,-3.29648241
-0.0485000607,-5.427135,-3.13567839
-0.0484900607,-5.62814,-3.05527638
-0.0484800607,-5.62814,-3.13567839
-0.0484700607,-5.62814,-2.89447236
-0.0484600607,-5.427135,-3.05527638
-0.0484500607,-5.62814,-3.13567839
-0.0484400607,-5.62814,-3.13567839
-0.0484300607,-5.62814,-3.13567839
-0.0484200607,-5.427135,-3.13567839
-0.0484100607,-5.62814,-3.05527638
-0.0484000607,-5.62814,-3.05527638
-0.0483900607,-5.427135,-3.05527638
-0.0483800607,-5.427135,-3.05527638
-0.0483700607,-5.62814,-3.2160804
-0.0483600607,-5.62814,-3.05527638
-0.0483500607,-5.62814,-3.29648241
-0.0483400607,-5.62814,-2.97487437
-0.0483300607,-5.62814,-3.05527638
-0.0483200607,-5.62814,-3.05527638
-0.0483100607,-5.427135,-2.97487437
-0.0483000607,-5.427135,-2.97487437
-0.0482900607,-5.427135,-2.97487437
-0.0482800607,-5.427135,-3.05527638
-0.0482700607,-5.62814,-2.81407035
-0.0482600607,-5.427135,-3.05527638
-0.0482500607,-5.427135,-3.05527638
-0.0482400607,-5.427135,-2.89447236
-0.0482300607,-5.62814,-3.05527638
-0.0482200607,-5.62814,-2.97487437
-0.0482100607,-5.427135,-3.13567839
-0.0482000607,-5.62814,-3.13567839
-0.0481900607,-5.427135,-3.13567839
-0.0481800607,-5.427135,-3.05527638
-0.0481700607,-5.62814,-3.05527638
-0.0481600607,-5.62814,-3.05527638
-0.0481500607,-5.427135,-3.13567839
-0.0481400607,-5.427135,-3.05527638
-0.0481300607,-5.62814,-3.13567839
-0.0481200607,-5.427135,-3.05527638
-0.0481100607,-5.427135,-2.89447236
-0.0481000607,-5.62814,-3.05527638
-0.0480900607,-5.427135,-3.05527638
-0.0480800607,-5.62814,-2.97487437
-0.0480700607,-5.427135,-3.13567839
-0.0480600607,-5.427135,-3.13567839
-0.0480500607,-5.62814,-2.81407035
-0.0480400607,-5.427135,-2.89447236
-0.0480300607,-5.427135,-3.05527638
-0.0480200607,-5.427135,-3.05527638
-0.0480100607,-5.62814,-2.97487437
-0.0480000607,-5.62814,-2.97487437
-0.0479900607,-5.427135,-3.13567839
-0.0479800607,-5.427135,-3.13567839
-0.0479700607,-5.427135,-2.97487437
-0.0479600607,-5.427135,-2.97487437
-0.0479500607,-5.62814,-2.97487437
-0.0479400607,-5.427135,-2.89447236
-0.0479300607,-5.427135,-3.13567839
-0.0479200607,-5.427135,-2.97487437
-0.0479100607,-5.427135,-3.13567839
-0.0479000607,-5.427135,-2.89447236
-0.0478900607,-5.62814,-3.05527638
-0.0478800607,-5.427135,-2.89447236
-0.0478700607,-5.62814,-2.89447236
-0.0478600607,-5.427135,-2.97487437
-0.0478500607,-5.427135,-3.05527638
-0.0478400607,-5.427135,-2.89447236
-0.0478300607,-5.427135,-2.89447236
-0.0478200607,-5.427135,-2.89447236
-0.0478100607,-5.427135,-3.05527638
-0.0478000607,-5.427135,-3.05527638
-0.0477900607,-5.427135,-2.97487437
-0.0477800607,-5.427135,-2.97487437
-0.0477700607,-5.427135,-2.97487437
-0.0477600607,-5.62814,-3.13567839
-0.0477500607,-5.427135,-2.89447236
-0.0477400607,-5.427135,-2.89447236
-0.0477300607,-5.62814,-3.05527638
-0.0477200607,-5.427135,-3.05527638
-0.0477100607,-5.427135,-2.89447236
-0.0477000607,-5.427135,-2.97487437
-0.0476900607,-5.226129999999999,-2.89447236
-0.0476800607,-5.427135,-3.05527638
-0.0476700607,-5.427135,-2.97487437
-0.0476600607,-5.427135,-2.97487437
-0.0476500607,-5.427135,-2.89447236
-0.0476400607,-5.427135,-2.89447236
-0.0476300607,-5.62814,-2.97487437
-0.0476200607,-5.427135,-2.97487437
-0.0476100607,-5.427135,-3.13567839
-0.0476000607,-5.427135,-2.89447236
-0.0475900607,-5.427135,-2.97487437
-0.0475800607,-5.427135,-3.05527638
-0.0475700607,-5.427135,-2.97487437
-0.0475600607,-5.427135,-3.13567839
-0.0475500607,-5.427135,-2.97487437
-0.0475400607,-5.427135,-3.13567839
-0.0475300607,-5.427135,-3.05527638
-0.0475200607,-5.427135,-2.89447236
-0.0475100607,-5.427135,-2.97487437
-0.0475000607,-5.427135,-3.05527638
-0.0474900607,-5.427135,-2.89447236
-0.0474800607,-5.427135,-2.81407035
-0.0474700607,-5.427135,-3.2160804
-0.0474600607,-5.427135,-2.97487437
-0.0474500607,-5.427135,-2.97487437
-0.0474400607,-5.427135,-2.89447236
-0.0474300607,-5.427135,-2.97487437
-0.0474200607,-5.427135,-2.89447236
-0.0474100607,-5.427135,-3.05527638
-0.0474000607,-5.226129999999999,-3.2160804
-0.0473900607,-5.427135,-2.97487437
-0.0473800607,-5.427135,-2.97487437
-0.0473700607,-5.427135,-3.05527638
-0.0473600607,-5.226129999999999,-2.97487437
-0.0473500607,-5.427135,-2.97487437
-0.0473400607,-5.427135,-2.97487437
-0.0473300607,-5.427135,-2.97487437
-0.0473200607,-5.427135,-2.89447236
-0.0473100607,-5.427135,-3.05527638
-0.0473000607,-5.427135,-2.97487437
-0.0472900607,-5.427135,-2.89447236
-0.0472800607,-5.427135,-2.97487437
-0.0472700607,-5.427135,-3.13567839
-0.0472600607,-5.427135,-3.05527638
-0.0472500607,-5.427135,-3.05527638
-0.0472400607,-5.427135,-3.05527638
-0.0472300607,-5.427135,-3.13567839
-0.0472200607,-5.427135,-2.89447236
-0.0472100607,-5.427135,-3.05527638
-0.0472000607,-5.427135,-2.97487437
-0.0471900607,-5.62814,-3.05527638
-0.0471800607,-5.226129999999999,-2.97487437
-0.0471700607,-5.427135,-3.05527638
-0.0471600607,-5.427135,-3.05527638
-0.0471500607,-5.427135,-3.05527638
-0.0471400607,-5.427135,-3.05527638
-0.0471300607,-5.427135,-3.05527638
-0.0471200607,-5.427135,-3.2160804
-0.0471100607,-5.427135,-3.2160804
-0.0471000607,-5.427135,-3.13567839
-0.0470900607,-5.427135,-3.13567839
-0.0470800607,-5.427135,-3.05527638
-0.0470700607,-5.427135,-3.29648241
-0.0470600607,-5.427135,-3.05527638
-0.0470500607,-5.427135,-3.13567839
-0.0470400607,-5.427135,-3.05527638
-0.0470300607,-5.427135,-3.05527638
-0.0470200607,-5.427135,-3.2160804
-0.0470100607,-5.226129999999999,-3.13567839
-0.0470000607,-5.226129999999999,-3.2160804
-0.0469900607,-5.427135,-3.2160804
-0.0469800607,-5.427135,-2.97487437
-0.0469700607,-5.226129999999999,-3.13567839
-0.0469600607,-5.226129999999999,-3.05527638
-0.0469500607,-5.226129999999999,-3.2160804
-0.0469400607,-5.226129999999999,-3.13567839
-0.0469300607,-5.025125,-3.13567839
-0.0469200607,-5.025125,-2.97487437
-0.0469100607,-4.82412,-3.13567839
-0.0469000607,-4.82412,-3.13567839
-0.0468900607,-4.42211,-3.29648241
-0.0468800607,-4.221105,-3.13567839
-0.0468700607,-3.819095,-3.13567839
-0.0468600607,-3.015075,-3.13567839
-0.0468500607,-2.41206,-3.29648241
-0.0468400607,-1.407035,-3.2160804
-0.0468300607,0,-3.29648241
-0.0468200607,2.01005,-3.13567839
-0.0468100607,4.42211,-3.05527638
-0.0468000607,7.437184999999999,-3.37688442
-0.0467900607,9.447234999999999,-3.13567839
-0.0467800607,9.849245,-3.29648241
-0.0467700607,9.849245,-3.13567839
-0.0467600607,10.05025,-3.2160804
-0.0467500607,9.849245,-3.05527638
-0.0467400607,10.05025,-3.37688442
-0.0467300607,9.849245,-3.2160804
-0.0467200607,10.05025,-3.05527638
-0.0467100607,10.05025,-3.37688442
-0.0467000607,10.05025,-3.13567839
-0.0466900607,10.05025,-3.37688442
-0.0466800607,10.05025,-3.2160804
-0.0466700607,9.849245,-3.2160804
-0.0466600607,10.251255,-3.05527638
-0.0466500607,9.849245,-3.2160804
-0.0466400607,10.05025,-3.05527638
-0.0466300607,10.251255,-3.13567839
-0.0466200607,10.05025,-3.2160804
-0.0466100607,10.251255,-3.37688442
-0.0466000607,10.05025,-3.2160804
-0.0465900607,10.05025,-3.13567839
-0.0465800607,10.251255,-3.2160804
-0.0465700607,10.05025,-3.37688442
-0.0465600607,10.05025,-3.45728643
-0.0465500607,10.05025,-3.45728643
-0.0465400607,10.251255,-3.37688442
-0.0465300607,10.251255,-3.13567839
-0.0465200607,10.05025,-3.29648241
-0.0465100607,10.05025,-3.2160804
-0.0465000607,10.05025,-3.37688442
-0.0464900607,10.05025,-3.37688442
-0.0464800607,10.05025,-3.29648241
-0.0464700607,10.05025,-3.29648241
-0.0464600607,10.05025,-3.29648241
-0.0464500607,10.251255,-3.37688442
-0.0464400607,10.05025,-3.13567839
-0.0464300607,10.05025,-3.29648241
-0.0464200607,10.05025,-3.37688442
-0.0464100607,9.849245,-3.45728643
-0.0464000607,9.648239999999999,-3.45728643
-0.0463900607,9.849245,-3.37688442
-0.0463800607,9.648239999999999,-3.45728643
-0.0463700607,9.849245,-3.2160804
-0.0463600607,9.648239999999999,-3.45728643
-0.0463500607,9.648239999999999,-3.37688442
-0.0463400607,9.447234999999999,-3.29648241
-0.0463300607,9.447234999999999,-3.29648241
-0.0463200607,9.447234999999999,-3.45728643
-0.0463100607,9.447234999999999,-3.29648241
-0.0463000607,9.246229999999999,-3.45728643
-0.0462900607,9.246229999999999,-3.29648241
-0.0462800607,9.246229999999999,-3.37688442
-0.0462700607,9.246229999999999,-3.45728643
-0.0462600607,9.246229999999999,-3.45728643
-0.0462500607,9.045225,-3.53768844
-0.0462400607,9.045225,-3.45728643
-0.0462300607,9.045225,-3.45728643
-0.0462200607,8.84422,-3.53768844
-0.0462100607,8.84422,-3.53768844
-0.0462000607,8.84422,-3.29648241
-0.0461900607,8.643215,-3.45728643
-0.0461800607,8.643215,-3.29648241
-0.0461700607,8.643215,-3.45728643
-0.0461600607,8.643215,-3.45728643
-0.0461500607,8.643215,-3.53768844
-0.0461400607,8.643215,-3.37688442
-0.0461300607,8.643215,-3.53768844
-0.0461200607,8.442209999999999,-3.45728643
-0.0461100607,8.442209999999999,-3.53768844
-0.0461000607,8.442209999999999,-3.53768844
-0.0460900607,8.442209999999999,-3.61809045
-0.0460800607,8.241204999999999,-3.37688442
-0.0460700607,8.241204999999999,-3.61809045
-0.0460600607,8.040199999999999,-3.29648241
-0.0460500607,8.040199999999999,-3.37688442
-0.0460400607,8.040199999999999,-3.69849246
-0.0460300607,8.040199999999999,-3.53768844
-0.0460200607,8.040199999999999,-3.53768844
-0.0460100607,7.839194999999999,-3.69849246
-0.0460000607,7.839194999999999,-3.61809045
-0.0459900607,7.63819,-3.45728643
-0.0459800607,7.839194999999999,-3.45728643
-0.0459700607,7.839194999999999,-3.53768844
-0.0459600607,7.63819,-3.45728643
-0.0459500607,7.63819,-3.61809045
-0.0459400607,7.63819,-3.45728643
-0.0459300607,7.63819,-3.69849246
-0.0459200607,7.437184999999999,-3.61809045
-0.0459100607,7.437184999999999,-3.61809045
-0.0459000607,7.437184999999999,-3.53768844
-0.0458900607,7.437184999999999,-3.45728643
-0.0458800607,7.437184999999999,-3.69849246
-0.0458700607,7.437184999999999,-3.53768844
-0.0458600607,7.437184999999999,-3.61809045
-0.0458500607,7.236179999999999,-3.69849246
-0.0458400607,7.236179999999999,-3.45728643
-0.0458300607,7.236179999999999,-3.69849246
-0.0458200607,7.236179999999999,-3.69849246
-0.0458100607,7.035175,-3.77889447
-0.0458000607,7.035175,-3.61809045
-0.0457900607,7.035175,-3.69849246
-0.0457800607,6.834169999999999,-3.61809045
-0.0457700607,6.834169999999999,-3.77889447
-0.0457600607,6.834169999999999,-3.45728643
-0.0457500607,6.834169999999999,-3.77889447
-0.0457400607,6.834169999999999,-3.77889447
-0.0457300607,6.834169999999999,-3.69849246
-0.0457200607,6.633165,-3.53768844
-0.0457100607,6.633165,-3.61809045
-0.0457000607,6.633165,-3.69849246
-0.0456900607,6.633165,-3.69849246
-0.0456800607,6.633165,-3.85929648
-0.0456700607,6.633165,-3.61809045
-0.0456600607,6.633165,-3.61809045
-0.0456500607,6.231154999999999,-3.61809045
-0.0456400607,6.43216,-3.77889447
-0.0456300607,6.43216,-3.53768844
-0.0456200607,6.231154999999999,-3.61809045
-0.0456100607,6.231154999999999,-3.69849246
-0.0456000607,6.231154999999999,-3.77889447
-0.0455900607,6.231154999999999,-3.61809045
-0.0455800607,6.231154999999999,-3.61809045
-0.0455700607,6.03015,-3.69849246
-0.0455600607,6.231154999999999,-3.77889447
-0.0455500607,6.03015,-3.61809045
-0.0455400607,6.03015,-3.85929648
-0.0455300607,6.231154999999999,-3.77889447
-0.0455200607,6.03015,-3.77889447
-0.0455100607,5.829145,-3.69849246
-0.0455000607,6.03015,-3.77889447
-0.0454900607,5.829145,-3.93969849
-0.0454800607,5.829145,-3.69849246
-0.0454700607,5.829145,-3.69849246
-0.0454600607,5.62814,-3.69849246
-0.0454500607,5.62814,-3.77889447
-0.0454400607,5.829145,-3.85929648
-0.0454300607,5.62814,-3.69849246
-0.0454200607,5.829145,-3.69849246
-0.0454100607,5.62814,-3.85929648
-0.0454000607,5.62814,-3.69849246
-0.0453900607,5.62814,-3.77889447
-0.0453800607,5.427135,-3.69849246
-0.0453700607,5.427135,-3.77889447
-0.0453600607,5.427135,-3.85929648
-0.0453500607,5.427135,-3.85929648
-0.0453400607,5.427135,-3.77889447
-0.0453300607,5.427135,-3.85929648
-0.0453200607,5.427135,-3.77889447
-0.0453100607,5.427135,-3.93969849
-0.0453000607,5.226129999999999,-3.69849246
-0.0452900607,5.025125,-3.85929648
-0.0452800607,4.82412,-3.77889447
-0.0452700607,4.623114999999999,-3.69849246
-0.0452600607,4.221105,-3.93969849
-0.0452500607,3.61809,-3.61809045
-0.0452400607,2.81407,-3.85929648
-0.0452300607,1.60804,-3.93969849
-0.0452200607,0.40201,-3.77889447
-0.0452100607,-1.809045,-3.85929648
-0.0452000607,-4.42211,-3.69849246
-0.0451900607,-7.63819,-3.77889447
-0.0451800607,-9.246229999999999,-3.85929648
-0.0451700607,-9.849245,-3.77889447
-0.0451600607,-9.849245,-3.85929648
-0.0451500607,-9.849245,-3.85929648
-0.0451400607,-10.05025,-3.77889447
-0.0451300607,-10.05025,-3.77889447
-0.0451200607,-9.849245,-3.85929648
-0.0451100607,-9.849245,-3.77889447
-0.0451000607,-9.849245,-3.93969849
-0.0450900607,-10.05025,-4.0201005
-0.0450800607,-10.05025,-3.77889447
-0.0450700607,-10.05025,-3.93969849
-0.0450600607,-9.849245,-3.85929648
-0.0450500607,-9.849245,-3.93969849
-0.0450400607,-10.05025,-4.0201005
-0.0450300607,-10.05025,-3.93969849
-0.0450200607,-9.849245,-3.85929648
-0.0450100607,-10.05025,-3.93969849
-0.0450000607,-9.849245,-3.93969849
-0.0449900607,-9.849245,-3.85929648
-0.0449800607,-9.849245,-4.0201005
-0.0449700607,-10.05025,-3.85929648
-0.0449600607,-10.05025,-3.93969849
-0.0449500607,-10.05025,-3.93969849
-0.0449400607,-9.849245,-4.10050251
-0.0449300607,-9.849245,-4.0201005
-0.0449200607,-10.05025,-3.85929648
-0.0449100607,-10.05025,-3.77889447
-0.0449000607,-10.05025,-3.77889447
-0.0448900607,-10.05025,-3.93969849
-0.0448800607,-10.05025,-4.0201005
-0.0448700607,-9.849245,-3.77889447
-0.0448600607,-9.849245,-3.85929648
-0.0448500607,-9.849245,-3.85929648
-0.0448400607,-9.849245,-3.85929648
-0.0448300607,-10.05025,-3.85929648
-0.0448200607,-9.849245,-3.85929648
-0.0448100607,-10.05025,-3.85929648
-0.0448000607,-10.05025,-3.85929648
-0.0447900607,-10.05025,-3.85929648
-0.0447800607,-10.05025,-3.93969849
-0.0447700607,-10.05025,-4.0201005
-0.0447600607,-10.05025,-3.85929648
-0.0447500607,-10.05025,-4.0201005
-0.0447400607,-10.05025,-3.85929648
-0.0447300607,-10.05025,-4.0201005
-0.0447200607,-10.05025,-3.93969849
-0.0447100607,-10.05025,-3.93969849
-0.0447000607,-10.05025,-4.0201005
-0.0446900607,-10.05025,-3.85929648
-0.0446800607,-10.05025,-4.0201005
-0.0446700607,-10.05025,-4.0201005
-0.0446600607,-10.05025,-4.0201005
-0.0446500607,-9.849245,-4.10050251
-0.0446400607,-10.05025,-4.0201005
-0.0446300607,-10.05025,-4.0201005
-0.0446200607,-10.05025,-4.10050251
-0.0446100607,-10.05025,-3.85929648
-0.0446000607,-9.849245,-4.0201005
-0.0445900607,-9.849245,-4.10050251
-0.0445800607,-9.849245,-4.0201005
-0.0445700607,-9.849245,-3.93969849
-0.0445600607,-10.05025,-3.85929648
-0.0445500607,-10.05025,-4.10050251
-0.0445400607,-10.05025,-3.93969849
-0.0445300607,-10.05025,-3.77889447
-0.0445200607,-10.05025,-4.0201005
-0.0445100607,-10.05025,-4.10050251
-0.0445000607,-9.849245,-3.93969849
-0.0444900607,-10.05025,-3.93969849
-0.0444800607,-9.849245,-3.93969849
-0.0444700607,-10.05025,-3.85929648
-0.0444600607,-9.849245,-3.93969849
-0.0444500607,-9.849245,-3.85929648
-0.0444400607,-10.05025,-3.93969849
-0.0444300607,-10.05025,-4.0201005
-0.0444200607,-9.849245,-3.77889447
-0.0444100607,-10.05025,-4.180904519999999
-0.0444000607,-10.05025,-4.0201005
-0.0443900607,-10.05025,-4.0201005
-0.0443800607,-10.05025,-3.85929648
-0.0443700607,-9.849245,-3.77889447
-0.0443600607,-10.05025,-4.0201005
-0.0443500607,-10.05025,-4.10050251
-0.0443400607,-10.05025,-4.0201005
-0.0443300607,-10.05025,-4.0201005
-0.0443200607,-10.05025,-4.0201005
-0.0443100607,-10.05025,-3.93969849
-0.0443000607,-9.849245,-3.93969849
-0.0442900607,-10.05025,-4.0201005
-0.0442800607,-10.05025,-4.0201005
-0.0442700607,-10.05025,-3.85929648
-0.0442600607,-9.849245,-4.10050251
-0.0442500607,-10.05025,-4.10050251
-0.0442400607,-10.05025,-4.0201005
-0.0442300607,-10.05025,-4.0201005
-0.0442200607,-10.05025,-4.0201005
-0.0442100607,-9.849245,-3.93969849
-0.0442000607,-10.05025,-4.0201005
-0.0441900607,-9.849245,-4.0201005
-0.0441800607,-10.05025,-4.0201005
-0.0441700607,-9.849245,-4.0201005
-0.0441600607,-9.849245,-3.93969849
-0.0441500607,-10.05025,-3.85929648
-0.0441400607,-9.849245,-3.85929648
-0.0441300607,-10.05025,-3.93969849
-0.0441200607,-9.648239999999999,-4.0201005
-0.0441100607,-9.849245,-3.93969849
-0.0441000607,-9.849245,-3.93969849
-0.0440900607,-9.648239999999999,-4.0201005
-0.0440800607,-9.648239999999999,-4.0201005
-0.0440700607,-9.648239999999999,-4.0201005
-0.0440600607,-9.648239999999999,-4.10050251
-0.0440500607,-9.648239999999999,-4.10050251
-0.0440400607,-9.447234999999999,-4.0201005
-0.0440300607,-9.648239999999999,-3.93969849
-0.0440200607,-9.447234999999999,-3.93969849
-0.0440100607,-9.648239999999999,-4.0201005
-0.0440000607,-9.447234999999999,-4.0201005
-0.0439900607,-9.447234999999999,-4.0201005
-0.0439800607,-9.447234999999999,-3.85929648
-0.0439700607,-9.447234999999999,-4.0201005
-0.0439600607,-9.447234999999999,-4.0201005
-0.0439500607,-9.447234999999999,-3.85929648
-0.0439400607,-9.447234999999999,-3.85929648
-0.0439300607,-9.246229999999999,-3.77889447
-0.0439200607,-9.447234999999999,-4.0201005
-0.0439100607,-9.447234999999999,-3.93969849
-0.0439000607,-9.246229999999999,-3.93969849
-0.0438900607,-9.447234999999999,-3.93969849
-0.0438800607,-9.246229999999999,-3.85929648
-0.0438700607,-9.246229999999999,-3.85929648
-0.0438600607,-9.246229999999999,-3.77889447
-0.0438500607,-9.246229999999999,-4.0201005
-0.0438400607,-9.045225,-3.93969849
-0.0438300607,-9.246229999999999,-3.69849246
-0.0438200607,-9.045225,-3.77889447
-0.0438100607,-9.246229999999999,-3.77889447
-0.0438000607,-9.045225,-3.93969849
-0.0437900607,-9.246229999999999,-4.0201005
-0.0437800607,-9.045225,-3.77889447
-0.0437700607,-9.045225,-3.85929648
-0.0437600607,-9.045225,-3.85929648
-0.0437500607,-9.045225,-3.85929648
-0.0437400607,-9.045225,-3.69849246
-0.0437300607,-9.045225,-3.77889447
-0.0437200607,-9.045225,-3.85929648
-0.0437100607,-9.045225,-3.69849246
-0.0437000607,-9.045225,-4.0201005
-0.0436900607,-8.84422,-3.69849246
-0.0436800607,-9.045225,-3.85929648
-0.0436700607,-8.84422,-3.85929648
-0.0436600607,-8.84422,-3.61809045
-0.0436500607,-8.84422,-3.85929648
-0.0436400607,-8.84422,-3.77889447
-0.0436300607,-8.643215,-3.93969849
-0.0436200607,-8.84422,-3.77889447
-0.0436100607,-8.643215,-3.85929648
-0.0436000607,-8.442209999999999,-3.85929648
-0.0435900607,-8.84422,-3.77889447
-0.0435800607,-8.643215,-3.61809045
-0.0435700607,-8.643215,-3.77889447
-0.0435600607,-8.643215,-3.77889447
-0.0435500607,-8.643215,-3.77889447
-0.0435400607,-8.643215,-3.85929648
-0.0435300607,-8.643215,-3.85929648
-0.0435200607,-8.643215,-3.85929648
-0.0435100607,-8.643215,-3.69849246
-0.0435000607,-8.643215,-3.61809045
-0.0434900607,-8.643215,-3.69849246
-0.0434800607,-8.643215,-3.85929648
-0.0434700607,-8.442209999999999,-3.85929648
-0.0434600607,-8.442209999999999,-3.69849246
-0.0434500607,-8.442209999999999,-3.77889447
-0.0434400607,-8.442209999999999,-3.85929648
-0.0434300607,-8.442209999999999,-3.77889447
-0.0434200607,-8.442209999999999,-3.77889447
