-0.0250000627,5.427135
-0.0249950627,5.427135
-0.0249900627,5.427135
-0.0249850627,5.427135
-0.0249800627,5.427135
-0.0249750627,5.427135
-0.0249700627,5.62814
-0.0249650627,5.427135
-0.0249600627,5.427135
-0.0249550627,5.427135
-0.0249500627,5.427135
-0.0249450627,5.427135
-0.0249400627,5.427135
-0.0249350627,5.427135
-0.0249300627,5.62814
-0.0249250627,5.427135
-0.0249200627,5.62814
-0.0249150627,5.427135
-0.0249100627,5.427135
-0.0249050627,5.427135
-0.0249000627,5.427135
-0.0248950627,5.226129999999999
-0.0248900627,5.62814
-0.0248850627,5.226129999999999
-0.0248800627,5.427135
-0.0248750627,5.427135
-0.0248700627,5.427135
-0.0248650627,5.427135
-0.0248600627,5.427135
-0.0248550627,5.427135
-0.0248500627,5.427135
-0.0248450627,5.427135
-0.0248400627,5.427135
-0.0248350627,5.62814
-0.0248300627,5.427135
-0.0248250627,5.427135
-0.0248200627,5.427135
-0.0248150627,5.427135
-0.0248100627,5.427135
-0.0248050627,5.427135
-0.0248000627,5.427135
-0.0247950627,5.427135
-0.0247900627,5.427135
-0.0247850627,5.427135
-0.0247800627,5.427135
-0.0247750627,5.427135
-0.0247700627,5.427135
-0.0247650627,5.427135
-0.0247600627,5.427135
-0.0247550627,5.226129999999999
-0.0247500627,5.226129999999999
-0.0247450627,5.427135
-0.0247400627,5.427135
-0.0247350627,5.427135
-0.0247300627,5.226129999999999
-0.0247250627,5.427135
-0.0247200627,5.427135
-0.0247150627,5.62814
-0.0247100627,5.427135
-0.0247050627,5.427135
-0.0247000627,5.427135
-0.0246950627,5.427135
-0.0246900627,5.62814
-0.0246850627,5.427135
-0.0246800627,5.427135
-0.0246750627,5.62814
-0.0246700627,5.427135
-0.0246650627,5.427135
-0.0246600627,5.226129999999999
-0.0246550627,5.427135
-0.0246500627,5.427135
-0.0246450627,5.427135
-0.0246400627,5.427135
-0.0246350627,5.427135
-0.0246300627,5.427135
-0.0246250627,5.427135
-0.0246200627,5.62814
-0.0246150627,5.226129999999999
-0.0246100627,5.427135
-0.0246050627,5.226129999999999
-0.0246000627,5.427135
-0.0245950627,5.427135
-0.0245900627,5.427135
-0.0245850627,5.427135
-0.0245800627,5.427135
-0.0245750627,5.427135
-0.0245700627,5.427135
-0.0245650627,5.427135
-0.0245600627,5.427135
-0.0245550627,5.427135
-0.0245500627,5.427135
-0.0245450627,5.427135
-0.0245400627,5.427135
-0.0245350627,5.427135
-0.0245300627,5.427135
-0.0245250627,5.226129999999999
-0.0245200627,5.427135
-0.0245150627,5.427135
-0.0245100627,5.62814
-0.0245050627,5.427135
-0.0245000627,5.427135
-0.0244950627,5.427135
-0.0244900627,5.226129999999999
-0.0244850627,5.427135
-0.0244800627,5.427135
-0.0244750627,5.427135
-0.0244700627,5.427135
-0.0244650627,5.427135
-0.0244600627,5.427135
-0.0244550627,5.427135
-0.0244500627,5.427135
-0.0244450627,5.427135
-0.0244400627,5.427135
-0.0244350627,5.427135
-0.0244300627,5.427135
-0.0244250627,5.427135
-0.0244200627,5.427135
-0.0244150627,5.427135
-0.0244100627,5.427135
-0.0244050627,5.62814
-0.0244000627,5.427135
-0.0243950627,5.427135
-0.0243900627,5.427135
-0.0243850627,5.62814
-0.0243800627,5.427135
-0.0243750627,5.427135
